lead_id,user_id,first_name,last_name,company,email,industry,company_size,source,stage,created_date,converted_date,loss_reason
led_01466,,Jeffrey,Roberts,"Brown, Thompson and Curtis",donald74@bautista-jones.biz,E-commerce,201-500,inbound,demo_booked,2025-06-26,,budget_constraint
led_01467,,Kathleen,Grant,Stewart-Gonzalez,arielgeorge@hall.net,Healthcare Tech,51-200,paid_ad,qualified,2025-04-09,,wrong_icp
led_01468,usr_0002,John,Carson,Garza Inc,davisjesse@johnson.net,Fintech,11-50,inbound,converted,2026-04-07,2026-04-13,
led_01469,,Laurie,Suarez,Cortez-Russell,kenneth01@fowler.com,Healthcare Tech,1-10,inbound,new,2025-12-20,,wrong_icp
led_01470,,Wesley,Stevenson,Green Group,janet61@becker.org,HR Tech,201-500,linkedin,qualified,2026-02-07,,chose_competitor
led_01471,,Alex,Thompson,"Lucas, Larson and Mullen",kathleenmiller@cunningham-clark.net,Healthcare Tech,11-50,inbound,qualified,2025-09-03,,budget_constraint
led_01472,usr_0331,Samuel,Lee,Casey-Howard,kcooper@morris.org,SaaS / Software,201-500,linkedin,converted,2026-02-26,2026-03-15,
led_01473,,Allison,Copeland,"Vincent, Smith and Walters",hsimpson@hurst.com,HR Tech,51-200,inbound,demo_booked,2025-09-28,,chose_competitor
led_01474,,Cole,Hunter,Hart PLC,fullermark@cole.com,HR Tech,1-10,linkedin,qualified,2025-06-20,,wrong_icp
led_01475,,Tina,Brown,"Shea, Doyle and Smith",april43@collins.com,Marketing / AdTech,51-200,cold_email,demo_booked,2025-07-10,,no_show
led_01476,,Stephanie,Baker,Edwards Group,dawnwilson@henderson.biz,Real Estate Tech,51-200,paid_ad,demo_booked,2025-12-30,,no_show
led_01477,,Kimberly,Ho,"Green, Payne and King",melissawilliams@shaffer-white.com,E-commerce,1-10,linkedin,qualified,2025-08-21,,budget_constraint
led_01478,,Maria,Garcia,Phillips Inc,carlnelson@hall.biz,Healthcare Tech,11-50,cold_call,new,2025-07-19,,wrong_icp
led_01479,,Carl,Morrow,"Jacobs, Sanchez and Hartman",greencarol@williams-gray.org,Marketing / AdTech,51-200,cold_email,demo_booked,2025-08-24,,chose_competitor
led_01480,usr_0099,Lisa,Zuniga,Francis Works,wgood@padilla.com,Cybersecurity,51-200,inbound,converted,2026-02-22,2026-03-11,
led_01481,,Jasmine,Reynolds,Foster-Aguilar,nelsonashley@wilson-johnson.com,Cybersecurity,51-200,linkedin,new,2025-10-10,,no_response
led_01482,,Jessica,Morris,Myers-Fisher,bradley47@torres.info,E-commerce,51-200,referral,qualified,2025-06-29,,chose_competitor
led_01483,usr_0456,Matthew,Morgan,Mullen AI,johnsjessica@valentine-robinson.org,Logistics,51-200,linkedin,converted,2026-01-31,2026-02-26,
led_01484,,Shannon,Mills,Kennedy-Young,mparks@flynn.org,Real Estate Tech,51-200,inbound,new,2026-02-21,,wrong_icp
led_01485,,Timothy,Hoover,Barnes PLC,mramirez@schmidt-maldonado.com,Education Tech,1-10,inbound,qualified,2025-06-23,,no_response
led_01486,usr_0240,Richard,Ward,"Shields, Figueroa and Smith",mphillips@hall-hudson.com,E-commerce,1-10,cold_call,converted,2026-02-02,2026-02-13,
led_01487,,Maria,George,Farrell Ltd,janet01@baker.com,Marketing / AdTech,51-200,linkedin,qualified,2026-01-09,,wrong_icp
led_01488,usr_0257,Pam,Hudson,Garcia Analytics Ltd,gomezchristopher@mueller.biz,Education Tech,1-10,cold_call,converted,2025-12-10,2026-01-12,
led_01489,,Virginia,Farley,"Rogers, Rodriguez and Fleming",qryan@wall.org,E-commerce,51-200,referral,qualified,2026-03-31,,no_response
led_01490,,Andrew,Williams,"Garrison, Branch and Maxwell",jeremybrown@humphrey-morrison.info,Real Estate Tech,51-200,cold_call,demo_booked,2025-07-20,,not_ready
led_01491,,Robert,Stephens,"Rice, Suarez and Jensen",michael22@eaton-pitts.com,Logistics,201-500,cold_email,demo_booked,2025-11-30,,not_ready
led_01492,usr_0295,Dawn,Randolph,Anderson AI,aprilwallace@dominguez.biz,Logistics,51-200,cold_email,converted,2025-06-20,2025-07-18,
led_01493,,Natalie,Cortez,Smith LLC,hhaney@williams-robertson.com,Real Estate Tech,11-50,cold_email,qualified,2025-10-13,,no_response
led_01494,usr_0352,Nancy,Nichols,Miller Solutions Inc,lindsey69@spencer.net,Real Estate Tech,500+,inbound,converted,2025-06-30,2025-07-08,
led_01495,,Rebecca,Ross,Nunez PLC,maryshields@madden-roberts.biz,SaaS / Software,51-200,referral,demo_booked,2025-04-11,,chose_competitor
led_01496,,Gavin,Parker,"Greene, Shelton and Boyd",chayden@fuller-hubbard.net,Cybersecurity,201-500,linkedin,qualified,2025-11-22,,no_response
led_01497,usr_0234,Bryan,Smith,Sanchez Tech,markmiller@boone-davis.com,Logistics,51-200,paid_ad,converted,2025-09-01,2025-09-13,
led_01498,,Brendan,Bean,"Doyle, Russell and Griffin",npoole@graham.com,Logistics,1-10,inbound,demo_booked,2025-11-13,,chose_competitor
led_01499,,Larry,Flores,"Johnson, Johnson and Yang",frenchnichole@rivera.info,Cybersecurity,11-50,cold_email,qualified,2025-10-06,,budget_constraint
led_01500,,Steven,Gardner,Gonzalez-Reid,kenneth76@davis-williams.com,Cybersecurity,11-50,inbound,demo_booked,2025-08-31,,no_show
led_01501,usr_0421,Debbie,Joseph,Pruitt Ltd,kari89@parsons.com,SaaS / Software,1-10,linkedin,converted,2025-12-19,2026-01-25,
led_01502,,Nicole,Rodriguez,Harris PLC,steve94@wilson.info,Real Estate Tech,500+,cold_email,demo_booked,2025-10-14,,no_show
led_01503,,Robyn,Williams,"Rowe, Richardson and Wood",amyjackson@wall.org,HR Tech,1-10,linkedin,qualified,2025-09-13,,budget_constraint
led_01504,,Lynn,Shah,Velez-Bowen,scottschmidt@walter.com,Marketing / AdTech,11-50,inbound,demo_booked,2025-06-26,,not_ready
led_01505,,Tony,Jones,Hall Inc,petersondaniel@parsons-smith.net,Education Tech,201-500,cold_call,qualified,2025-07-29,,budget_constraint
led_01506,usr_0023,Andrea,Martinez,Mcbride Analytics Ltd,wrightjames@taylor-white.info,Cybersecurity,51-200,referral,converted,2025-06-02,2025-06-20,
led_01507,,Wesley,Schmidt,Sampson-Harvey,cynthia28@french.com,Cybersecurity,11-50,inbound,demo_booked,2026-01-19,,not_ready
led_01508,,Rebecca,Patel,"Mcclain, Reed and Moore",ngrant@anderson.net,Marketing / AdTech,201-500,linkedin,demo_booked,2025-12-12,,chose_competitor
led_01509,,Valerie,Foster,"Nunez, Carter and Barr",jeffrey26@lawson-smith.com,E-commerce,11-50,cold_email,demo_booked,2025-11-17,,chose_competitor
led_01510,,Philip,Torres,"Williams, Garrison and Huffman",rodneydeleon@kirk-benjamin.com,Logistics,11-50,cold_email,qualified,2025-09-28,,wrong_icp
led_01511,usr_0117,Michael,Perez,Buchanan and Sons,gallegosangela@robinson.com,SaaS / Software,500+,cold_email,converted,2026-01-30,2026-03-22,
led_01512,usr_0193,Stephanie,Mcdonald,Morales PLC,michaelroberts@gordon-duran.com,Real Estate Tech,51-200,cold_email,converted,2025-08-29,2025-10-22,
led_01513,usr_0474,Stephen,Smith,Pratt HQ,nancy94@ramos.com,E-commerce,51-200,linkedin,converted,2025-10-24,2025-11-25,
led_01514,,Brandon,Jones,Coleman Ltd,hbarnes@johnson.net,SaaS / Software,51-200,linkedin,demo_booked,2025-06-21,,no_show
led_01515,usr_0476,Michael,Knight,"Haynes, Mcbride and Gutierrez",zachary04@mitchell.com,Education Tech,51-200,linkedin,converted,2025-06-14,2025-07-15,
led_01516,,Stephanie,Eaton,"Lopez, Drake and Wood",smithsarah@knight-knight.com,SaaS / Software,51-200,paid_ad,qualified,2025-08-30,,wrong_icp
led_01517,,Angela,Johnson,Henderson and Sons,dean30@vargas.com,SaaS / Software,201-500,inbound,demo_booked,2026-03-29,,not_ready
led_01518,,David,Wallace,Schneider-Daniels,leematthew@york.biz,Healthcare Tech,51-200,cold_email,qualified,2025-10-15,,wrong_icp
led_01519,,Shaun,Hernandez,"Henry, Williams and Perkins",walkerjoseph@butler.biz,SaaS / Software,11-50,linkedin,qualified,2026-04-16,,chose_competitor
led_01520,usr_0499,Nancy,Ho,Mitchell Solutions Inc,wattstravis@evans-cannon.com,Healthcare Tech,11-50,cold_email,converted,2026-01-11,2026-02-15,
led_01521,,Desiree,Kim,Johnson-Thompson,zmelendez@long-martin.com,Cybersecurity,1-10,linkedin,qualified,2026-02-12,,chose_competitor
led_01522,usr_0203,Glenn,Smith,"Washington, Bernard and Ramirez",jeffrey44@clark.com,Fintech,500+,cold_call,converted,2026-01-12,2026-02-16,
led_01523,usr_0057,Jaime,Vargas,Ramsey Ventures Ltd,ncalhoun@johnson.com,Logistics,11-50,cold_email,converted,2025-08-08,2025-09-01,
led_01524,usr_0413,Sara,Hernandez,Waller IO,iballard@morrison-tanner.net,Real Estate Tech,201-500,linkedin,converted,2025-08-01,2025-08-20,
led_01525,usr_0030,Stacey,Johnson,Bryant Works,smithchristine@ferrell.com,HR Tech,51-200,cold_call,converted,2026-01-21,2026-01-31,
led_01526,,Scott,Rollins,Adams-Murray,vschmidt@freeman-clark.org,E-commerce,51-200,referral,qualified,2025-09-28,,wrong_icp
led_01527,,Kristopher,Schultz,Donovan Group,ymarshall@alvarez.com,Marketing / AdTech,1-10,paid_ad,demo_booked,2025-06-24,,not_ready
led_01528,,Diamond,Wells,Torres-Williams,nbarker@richards.info,SaaS / Software,51-200,linkedin,qualified,2026-03-31,,no_response
led_01529,,Jeffrey,Duncan,"Douglas, Richardson and Norton",buckkimberly@love.com,SaaS / Software,51-200,referral,demo_booked,2026-01-08,,not_ready
led_01530,,Juan,Mason,Ross-Peterson,tylerwhitehead@perez.com,E-commerce,1-10,paid_ad,qualified,2025-11-16,,budget_constraint
led_01531,,Kenneth,Weiss,Washington-Hansen,joshua25@williams.org,HR Tech,11-50,cold_email,demo_booked,2025-07-26,,budget_constraint
led_01532,,Maria,Mueller,Cunningham-Espinoza,christina66@miller-wilkins.com,Education Tech,51-200,inbound,demo_booked,2025-06-08,,chose_competitor
led_01533,,James,Bond,Anderson-Golden,carlaguerrero@white-rodriguez.com,Real Estate Tech,11-50,inbound,qualified,2025-06-13,,no_response
led_01534,usr_0153,Jessica,Tucker,Lamb Works,jenniferwilliams@rhodes-young.info,Logistics,51-200,referral,converted,2025-12-13,2026-01-10,
led_01535,usr_0463,Maria,Guzman,"Mcdowell, Ortiz and Lopez",lanedavid@brooks.com,SaaS / Software,11-50,inbound,converted,2026-03-07,2026-03-28,
led_01536,,Robert,Gutierrez,"Juarez, Wilson and Schwartz",david15@richardson.com,E-commerce,51-200,inbound,demo_booked,2026-02-05,,chose_competitor
led_01537,usr_0210,David,Knapp,Khan-Thompson,osbornrandy@lopez-curry.com,Fintech,51-200,paid_ad,converted,2026-01-11,2026-01-24,
led_01538,usr_0092,Melinda,Williams,Thomas Works,sandraromero@shields.biz,E-commerce,11-50,cold_call,converted,2025-11-15,2025-11-30,
led_01539,,Anthony,Taylor,Bean-Hicks,jason33@lopez.net,HR Tech,201-500,paid_ad,qualified,2026-02-03,,budget_constraint
led_01540,,Bethany,Carlson,"Vargas, Valdez and Cooper",irwinjoshua@frazier.net,Marketing / AdTech,201-500,inbound,demo_booked,2025-11-02,,no_show
led_01541,,Stacey,Ramsey,Rodriguez-Fox,nritter@turner.net,Logistics,51-200,cold_email,qualified,2025-03-26,,no_response
led_01542,,Kelly,Castro,"Best, Chambers and Guerra",mary21@hill-washington.com,Healthcare Tech,11-50,linkedin,qualified,2025-06-02,,chose_competitor
led_01543,,David,Trujillo,Turner Ltd,john78@wagner.org,Education Tech,201-500,linkedin,demo_booked,2025-07-16,,chose_competitor
led_01544,,Danielle,Powell,Gibbs-Spencer,pcox@silva.com,SaaS / Software,1-10,linkedin,demo_booked,2026-01-30,,not_ready
led_01545,,Debra,Lambert,Campbell Ltd,stephen81@adams-oconnell.com,HR Tech,500+,cold_call,qualified,2025-11-17,,chose_competitor
led_01546,,David,Strong,"Graham, Davis and Nguyen",jgriffin@lewis.com,Fintech,500+,cold_email,qualified,2026-01-01,,budget_constraint
led_01547,,Donald,Miller,"Kent, Reid and Christian",ggardner@williams-nelson.org,Logistics,500+,linkedin,new,2025-06-27,,duplicate
led_01548,,Misty,Taylor,Griffin-Williams,pscott@fuller-elliott.net,SaaS / Software,11-50,inbound,new,2025-04-21,,wrong_icp
led_01549,,Ashley,Dixon,Franklin-Mcpherson,stephanie70@coleman-galvan.net,Fintech,201-500,cold_email,qualified,2026-03-15,,wrong_icp
led_01550,,Rodney,Cochran,Shannon-Hernandez,icunningham@white.com,HR Tech,11-50,linkedin,demo_booked,2025-12-24,,chose_competitor
led_01551,usr_0114,Matthew,Newman,Gilbert-Crosby,antonio53@wallace-young.com,Real Estate Tech,11-50,cold_email,converted,2025-12-18,2026-01-21,
led_01552,usr_0296,Diane,Campos,Benson Systems,yjones@cross.com,Education Tech,11-50,linkedin,converted,2025-05-08,2025-06-22,
led_01553,,John,Gonzalez,"Cummings, Arnold and Rogers",zsteele@powell-wagner.info,HR Tech,51-200,cold_call,demo_booked,2025-07-20,,no_show
led_01554,usr_0293,Hannah,Lee,Baxter LLC,penajohn@beck-banks.com,E-commerce,11-50,linkedin,converted,2025-09-20,2025-10-18,
led_01555,,Tiffany,Brown,Turner-Shepard,jacksondennis@conner-edwards.net,E-commerce,1-10,paid_ad,demo_booked,2025-06-28,,budget_constraint
led_01556,,Anita,Reilly,Robinson-Hayes,bobbymason@jackson.biz,Fintech,11-50,cold_email,demo_booked,2025-05-29,,budget_constraint
led_01557,usr_0301,Corey,Hudson,Abbott HQ,jamie98@adkins.com,Real Estate Tech,51-200,linkedin,converted,2025-08-30,2025-09-28,
led_01558,,Joseph,Montgomery,Barnes-Peterson,ehowell@sawyer-goodman.com,Cybersecurity,1-10,inbound,demo_booked,2026-02-27,,budget_constraint
led_01559,,Isaiah,Guerrero,Parker-Raymond,robert04@collins-cervantes.com,Healthcare Tech,1-10,cold_email,new,2025-08-23,,duplicate
led_01560,usr_0083,Brian,Johnson,George Group,cassandra01@hayden.org,Marketing / AdTech,11-50,cold_email,converted,2026-02-21,2026-03-24,
led_01561,usr_0082,Ann,Byrd,Sparks PLC,scott74@powell.info,HR Tech,11-50,linkedin,converted,2026-02-05,2026-03-04,
led_01562,,Matthew,Martinez,Johnson-Stout,michellegraves@kim-bailey.com,Fintech,51-200,inbound,qualified,2026-03-13,,chose_competitor
led_01563,,Jessica,Jackson,Boone PLC,toni06@owen-guerrero.net,SaaS / Software,500+,inbound,demo_booked,2025-07-09,,no_show
led_01564,,Daniel,Yang,"Kennedy, Knight and Johnson",eschmitt@griffith.com,Education Tech,51-200,cold_email,new,2025-04-06,,duplicate
led_01565,,Jacob,Martinez,Hill-Mcknight,scottteresa@fisher.biz,Cybersecurity,500+,linkedin,new,2026-02-03,,duplicate
led_01566,,Kristin,Martin,Rich Inc,lwilliams@green.org,SaaS / Software,11-50,cold_email,demo_booked,2025-07-23,,budget_constraint
led_01567,usr_0309,Lucas,Lyons,Martin Tech,alexandra42@martinez-norman.com,Marketing / AdTech,1-10,cold_email,converted,2025-12-24,2026-01-30,
led_01568,,Cindy,Perez,Mercer Inc,lisa59@morris-casey.info,SaaS / Software,51-200,inbound,new,2025-08-07,,no_response
led_01569,,Barbara,Long,Mendoza LLC,shopkins@jones.com,HR Tech,11-50,cold_call,new,2025-04-06,,wrong_icp
led_01570,usr_0212,Samantha,Robinson,Small Ventures Group,melissamcdonald@lamb.com,Fintech,1-10,linkedin,converted,2025-12-21,2026-01-11,
led_01571,usr_0130,Rose,English,Dorsey Tech,adam29@morales.com,SaaS / Software,51-200,inbound,converted,2026-04-01,2026-04-07,
led_01572,usr_0029,Kayla,Cruz,Sandoval Labs,sarah35@baker.com,Marketing / AdTech,1-10,referral,converted,2025-12-20,2026-01-11,
led_01573,,Angela,Smith,Dean LLC,williammooney@robinson.org,Fintech,51-200,inbound,qualified,2025-04-06,,no_response
led_01574,,Jonathan,Montgomery,"Sharp, Walker and Wright",jonathon97@stewart-jones.com,Logistics,201-500,cold_email,qualified,2025-11-26,,no_response
led_01575,,Jerry,Fleming,"Stephenson, Lee and Morrow",ericbrown@acevedo.com,E-commerce,51-200,referral,qualified,2026-03-05,,wrong_icp
led_01576,,Tanner,Mathis,Walker-Donaldson,chelsea01@turner.com,SaaS / Software,1-10,linkedin,new,2025-03-31,,duplicate
led_01577,usr_0213,Brittney,Conway,"Stevens, Scott and Lopez",krystal93@carr.biz,Real Estate Tech,11-50,linkedin,converted,2025-05-01,2025-06-14,
led_01578,usr_0040,Barbara,Brown,Torres-Pope,jeffreykeller@murphy-lin.com,Marketing / AdTech,11-50,linkedin,converted,2026-02-19,2026-03-22,
led_01579,,Megan,Reyes,Patterson-Martin,nicholasrocha@elliott.com,Real Estate Tech,11-50,cold_email,demo_booked,2026-02-24,,no_show
led_01580,usr_0412,Victor,Herrera,Garcia Solutions Inc,william66@moon.com,Logistics,500+,paid_ad,converted,2025-07-02,2025-07-12,
led_01581,,Holly,Kelly,"Horton, Hudson and Moore",angelajones@hill-romero.com,Cybersecurity,11-50,paid_ad,new,2025-04-03,,wrong_icp
led_01582,,Robert,Brown,Pitts-Ayers,ryan49@vasquez.com,HR Tech,201-500,linkedin,qualified,2025-10-19,,budget_constraint
led_01583,,Brenda,Mccormick,Lewis Ltd,bryce00@franklin-moody.info,Fintech,1-10,cold_email,new,2026-03-26,,duplicate
led_01584,usr_0477,Christopher,Curtis,Spencer and Sons,nedwards@adams.com,Logistics,11-50,linkedin,converted,2025-06-16,2025-07-14,
led_01585,,Angela,Wilson,"Simmons, Smith and Peters",kemptimothy@price.biz,E-commerce,500+,cold_email,demo_booked,2025-10-15,,not_ready
led_01586,,Gregory,Carroll,Sullivan Group,nathan27@sanders.biz,Marketing / AdTech,11-50,referral,qualified,2025-05-12,,wrong_icp
led_01587,usr_0108,Barbara,Case,Schmidt AI,maria47@francis-morgan.com,Education Tech,1-10,paid_ad,converted,2026-03-20,2026-03-23,
led_01588,usr_0167,Patrick,Jenkins,Carter Cloud Ltd,moodynina@mahoney-robertson.net,Fintech,11-50,cold_email,converted,2025-09-19,2025-10-27,
led_01589,,Monica,Dorsey,Welch Group,patriciawilkerson@stone.net,SaaS / Software,1-10,referral,qualified,2026-01-04,,chose_competitor
led_01590,,Robert,Holmes,Johnson LLC,hevans@rodriguez.org,Real Estate Tech,201-500,inbound,new,2026-02-27,,no_response
led_01591,,Hector,Smith,Lynch-Pennington,aguilarbryce@liu.com,HR Tech,11-50,referral,new,2025-08-03,,wrong_icp
led_01592,,Jennifer,Oliver,"Gross, Mercado and Collins",jbolton@lowery-long.com,Logistics,201-500,cold_call,new,2025-04-27,,duplicate
led_01593,usr_0148,Ryan,Gonzalez,Aguilar Digital Inc,sabrinacollins@hale.com,Healthcare Tech,11-50,cold_email,converted,2025-12-18,2026-02-01,
led_01594,,Russell,Gonzales,Ramirez Ltd,cherylmoore@mitchell-young.com,Marketing / AdTech,11-50,cold_email,demo_booked,2025-08-17,,no_show
led_01595,,Brandon,Bowman,Bishop Group,jonesamber@garcia.org,Logistics,51-200,linkedin,qualified,2025-04-09,,wrong_icp
led_01596,usr_0129,Amber,Kennedy,Austin Solutions Group,lynchdiane@adams.com,HR Tech,11-50,linkedin,converted,2025-12-21,2026-01-19,
led_01597,,James,Gonzalez,Prince-Shaffer,mark97@johnson.net,HR Tech,201-500,linkedin,qualified,2025-11-07,,no_response
led_01598,,Mary,Keith,Cooper PLC,awalker@boyd.com,Education Tech,11-50,cold_email,demo_booked,2025-10-27,,not_ready
led_01599,,Joseph,Wright,"Turner, Jones and Roberson",lreynolds@wright.net,Healthcare Tech,11-50,referral,qualified,2026-01-21,,no_response
led_01600,,Kelsey,Fitzgerald,Ramirez-Meyer,timothygonzalez@king.net,Cybersecurity,1-10,referral,qualified,2026-04-18,,wrong_icp
led_01601,,Ashley,Jones,Jackson-Decker,nhall@russell.com,Healthcare Tech,1-10,cold_email,new,2025-03-20,,duplicate
led_01602,,John,Davidson,Warner Group,sally84@white.biz,Real Estate Tech,11-50,linkedin,qualified,2025-07-15,,wrong_icp
led_01603,usr_0246,Kathryn,Robinson,Lee PLC,lisa46@watson.info,Real Estate Tech,11-50,cold_call,converted,2025-12-14,2026-01-05,
led_01604,usr_0359,Carly,Johnson,Kennedy Cloud Ltd,joshuathomas@becker.com,Fintech,51-200,paid_ad,converted,2025-11-21,2025-12-05,
led_01605,,Robert,Davis,Douglas-Cunningham,markgilmore@morris.com,HR Tech,51-200,cold_call,demo_booked,2025-04-12,,chose_competitor
led_01606,,Brad,Rivera,Moore Group,nbonilla@garner.com,Fintech,201-500,linkedin,demo_booked,2025-12-15,,budget_constraint
led_01607,,Ryan,Kirk,Smith-Hart,fibarra@ward.com,Education Tech,11-50,referral,demo_booked,2025-04-25,,no_show
led_01608,,Laura,Campbell,Morris Ltd,bglenn@lewis-klein.net,E-commerce,1-10,cold_email,demo_booked,2025-08-07,,not_ready
led_01609,,Dustin,Cook,Neal LLC,elizabeth59@patterson.net,Real Estate Tech,201-500,cold_call,new,2025-11-08,,wrong_icp
led_01610,usr_0288,Jennifer,Taylor,Brooks Digital Inc,schultznicole@powell.com,E-commerce,11-50,paid_ad,converted,2025-07-01,2025-07-04,
led_01611,,Steven,Rodriguez,"Edwards, Moody and Williams",kelly94@malone.com,Fintech,11-50,cold_email,demo_booked,2025-08-04,,budget_constraint
led_01612,usr_0127,Nancy,Pham,Parrish Cloud Group,schmittcaroline@garcia-romero.com,HR Tech,51-200,referral,converted,2025-07-14,2025-07-27,
led_01613,usr_0448,Melanie,Kennedy,White Works,jillwebb@williams-juarez.com,E-commerce,201-500,cold_email,converted,2026-01-14,2026-03-08,
led_01614,usr_0024,Sharon,Brown,Baxter Inc,jmorton@williams.com,HR Tech,500+,linkedin,converted,2026-01-31,2026-03-02,
led_01615,,Miranda,Duncan,Morton LLC,juan21@snyder-monroe.info,HR Tech,11-50,inbound,demo_booked,2025-05-13,,chose_competitor
led_01616,,Daniel,Gray,"Wilson, Marks and Nelson",tylerjoshua@park-stephens.com,Logistics,1-10,cold_call,qualified,2025-08-15,,no_response
led_01617,usr_0255,Matthew,Cruz,"Jones, Adams and James",jodistewart@davis.info,Real Estate Tech,201-500,linkedin,converted,2025-11-19,2025-12-20,
